graph_type,attack_family,ranking_metric,attack,perturbation_unit,outcome,auc_measure,n_groups_expected,n_groups_observed,total_n,min_n_per_group,max_n_per_group,balanced_to_planned_n_runs,anova_F,anova_df_between,anova_df_within,anova_p_value,anova_significant_0p05,levene_statistic,levene_p_value,equal_variance_not_rejected_0p05,welch_F,welch_df_num,welch_df_denom,welch_p_value,welch_significant_0p05,eta_squared,omega_squared,omega_squared_raw
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_delta,7,7,280,40,40,True,13.51666416465848,6,273,1.996547678981984e-13,True,4.327128618329958,0.00034420498831947473,False,11.522270052492571,6.0,119.88522733448117,3.7490577132083634e-10,True,0.22903131439192387,0.2114896878705843,0.2114896878705843
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_marginal_delta,7,7,280,40,40,True,12.034906457489683,6,273,5.389265452600507e-12,True,4.147111644162576,0.0005253685854367428,False,10.369381521408776,6.0,119.97905583094551,3.0669041357491172e-09,True,0.2091757369307938,0.1912409984688963,0.1912409984688963
lfr,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_raw,7,7,280,40,40,True,13.072456110761976,6,273,5.3263021501397e-13,True,0.7543288698171903,0.6064561767801537,True,15.928348841920204,6.0,121.04253822432764,1.9709546373414837e-13,True,0.2231843596594557,0.2055266667244306,0.2055266667244306
lfr,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,community_assortativity,auc_abs_delta,7,7,280,40,40,True,,6,273,,False,,,False,,6.0,,,False,,,
lfr,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,community_assortativity,auc_abs_marginal_delta,7,7,280,40,40,True,,6,273,,False,,,False,,6.0,,,False,,,
lfr,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,community_assortativity,auc_raw,7,7,280,40,40,True,2365.627990861878,6,273,4.053086226546915e-232,True,8.541812367069916,1.625155331582776e-08,False,1811.9980453386577,6.0,120.35980124630376,1.9079526504408481e-115,True,0.9811291643693554,0.980646634569954,0.980646634569954
lfr,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,community_assortativity_louvain_dynamic,auc_abs_delta,7,7,280,40,40,True,2.090460997960303,6,273,0.054552414249458524,False,2.090460997960304,0.054552414249458524,True,,6.0,,,False,0.043926050601819124,0.022833471175612446,0.022833471175612446
lfr,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,community_assortativity_louvain_dynamic,auc_abs_marginal_delta,7,7,280,40,40,True,1.998209599349482,6,273,0.06613305913949767,False,1.9982095993494817,0.06613305913949767,True,,6.0,,,False,0.04206915621040269,0.02094224673485999,0.02094224673485999
lfr,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,community_assortativity_louvain_dynamic,auc_raw,7,7,280,40,40,True,2358.500766607645,6,273,6.070572886390977e-232,True,8.697139735983258,1.1306123438150905e-08,False,1805.2058720120756,6.0,120.35724107272878,2.396339706749783e-115,True,0.9810732173500065,0.9805892609554607,0.9805892609554607
lfr,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,gscc_ratio,auc_abs_delta,7,7,280,40,40,True,,6,273,,False,,,False,,6.0,,,False,,,
lfr,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,gscc_ratio,auc_abs_marginal_delta,7,7,280,40,40,True,,6,273,,False,,,False,,6.0,,,False,,,
lfr,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,gscc_ratio,auc_raw,7,7,280,40,40,True,23.75459196044213,6,273,1.4412611008367236e-22,True,21.31217526595897,1.680793063129802e-20,False,,6.0,,,False,0.34300385415613494,0.32777556054791157,0.32777556054791157
lfr,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,reachability,auc_abs_delta,7,7,280,40,40,True,,6,273,,False,,,False,,6.0,,,False,,,
lfr,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,reachability,auc_abs_marginal_delta,7,7,280,40,40,True,,6,273,,False,,,False,,6.0,,,False,,,
lfr,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,reachability,auc_raw,7,7,280,40,40,True,24.12900571521271,6,273,7.044083849940065e-23,True,19.782609469905232,3.5885212608410846e-19,False,,6.0,,,False,0.346536697851208,0.3313816591473592,0.3313816591473592
lfr,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_gamma,auc_abs_delta,7,7,232,15,40,False,40.17374141009079,6,225,4.6764619065112475e-33,True,1.4525455838005628,0.19571337511776052,True,49.9634297988326,6.0,86.55111509349872,4.685446310165975e-26,True,0.5172113597307896,0.5032571434037455,0.5032571434037455
lfr,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_gamma,auc_abs_marginal_delta,7,7,232,15,40,False,38.963816977418894,6,225,2.6562402601191623e-32,True,2.250251398818804,0.03956114299217657,False,48.95376795840156,6.0,87.76882554615001,6.1209764330645e-26,True,0.5095719585765067,0.49541403332052425,0.49541403332052425
lfr,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_gamma,auc_raw,7,7,232,15,40,False,249.0013698629939,6,225,2.20717859383387e-96,True,8.158894101962273,5.4202668455098394e-08,False,209.20792816637814,6.0,90.80972552870566,6.547454288709921e-51,True,0.8691105734749798,0.8651169236209354,0.8651169236209354
lfr,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_kappa,auc_abs_delta,7,7,232,15,40,False,61.08173480273108,6,225,1.5070074542457893e-44,True,1.8009207716380549,0.09990982907443702,True,76.82369613428143,6.0,88.24825192843322,6.816153364170615e-33,True,0.6196049899604616,0.6084324800067826,0.6084324800067826
lfr,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_kappa,auc_abs_marginal_delta,7,7,232,15,40,False,59.82306635748151,6,225,6.296741541756203e-44,True,2.368392711592669,0.030759998795180335,False,70.68193205850949,6.0,89.0214112271776,1.0069694570146327e-31,True,0.6146853833986574,0.6033770381021666,0.6033770381021666
lfr,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_kappa,auc_raw,7,7,232,15,40,False,251.6777453124857,6,225,7.775736748359452e-97,True,7.138848074256083,5.578794585745965e-07,False,231.39428758756787,6.0,91.61783813877197,4.412344817823919e-53,True,0.8703219711479614,0.8663645639389344,0.8663645639389344
lfr,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,7,7,280,40,40,True,205.20080172325137,6,273,4.364849716484113e-98,True,2.0110055853034976,0.06439958214352365,True,282.3542706071176,6.0,120.55717237820126,1.7273906617579933e-68,True,0.8185087575019905,0.8139788033650753,0.8139788033650753
lfr,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_marginal_delta,7,7,280,40,40,True,212.48285342676184,6,273,8.870476738889617e-100,True,1.9775816242630941,0.06901949454417303,True,295.3416112717851,6.0,120.49498513919613,1.4566460037095573e-69,True,0.8236316894877789,0.8192262118102052,0.8192262118102052
lfr,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_raw,7,7,280,40,40,True,2180.9823320402675,6,273,2.1352446058763657e-227,True,10.593018946025655,1.414352139398437e-10,False,2035.1275441117434,6.0,117.48604434940854,3.434867948997826e-116,True,0.9795641764835807,0.9790417498699762,0.9790417498699762
lfr,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_delta,7,7,280,40,40,True,204.14793953747602,6,273,7.73837846392233e-98,True,1.9935388510402763,0.06677658914778813,True,282.39535692084223,6.0,120.54289452369868,1.7348511452220607e-68,True,0.8177433385418756,0.8131948032352767,0.8131948032352767
lfr,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_marginal_delta,7,7,280,40,40,True,213.7896661527326,6,273,4.4600996406481526e-100,True,1.9677286970242789,0.07043924723240033,True,295.3053744463917,6.0,120.51227422028397,1.4442536439361096e-69,True,0.8245205808811579,0.8201367214299212,0.8201367214299212
lfr,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity_louvain_dynamic,auc_raw,7,7,280,40,40,True,2176.839266245613,6,273,2.75313841156961e-227,True,10.699708213169778,1.1083970748101163e-10,False,2029.979620385782,6.0,117.48398729072433,3.994917930317775e-116,True,0.9795260783575737,0.9790026807237735,0.9790026807237735
lfr,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_abs_delta,7,7,280,40,40,True,45.08182008541552,6,273,3.643104409420114e-38,True,5.572493860951747,1.806829937428357e-05,False,59.36687042106591,6.0,120.55678695626716,1.095458548967292e-33,True,0.4976917006404258,0.4857581835589571,0.4857581835589571
lfr,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_abs_marginal_delta,7,7,280,40,40,True,64.87864895608381,6,273,9.69011456191e-50,True,3.5219435626824884,0.002253725540452406,False,101.81953750441626,6.0,120.63302851282461,8.184414545779587e-45,True,0.5877825971750843,0.5778503466766302,0.5778503466766302
lfr,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_efficiency,auc_raw,7,7,280,40,40,True,118.84066494218925,6,273,3.7062844872873524e-73,True,4.176370914373151,0.0004905150824482126,False,102.67824957955199,6.0,120.74541030395162,5.0960587897833287e-45,True,0.7231360843282112,0.7163246998764494,0.7163246998764494
lfr,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_delta,7,7,280,40,40,True,6.0149367956036,6,273,6.3193913203704675e-06,True,5.557996997274097,1.8700970838056564e-05,False,14.504743646682552,6.0,118.99600068739262,2.27593168828527e-12,True,0.11676102446692566,0.09703524000111016,0.09703524000111016
lfr,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_abs_marginal_delta,7,7,280,40,40,True,4.402583536801024,6,273,0.0002881964406057707,True,4.028173918193008,0.0006941961879196765,False,8.95561002095616,6.0,118.78513633942973,4.577505220555103e-08,True,0.08822355927833478,0.0679575492537606,0.0679575492537606
lfr,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,yuan_out_in_strength_assortativity,auc_raw,7,7,280,40,40,True,7.885110755035928,6,273,7.578867952500327e-08,True,2.523991271470418,0.021488442248093497,False,6.109357563717666,6.0,120.81110008911041,1.291633059517921e-05,True,0.14770243319748308,0.1285692293799691,0.1285692293799691
lfr,node_redistribution,out_degree,out_degree,node,community_assortativity,auc_abs_delta,7,7,280,40,40,True,2.8815667026174245,6,273,0.009711936640738994,True,0.711348602028042,0.640730903603093,True,2.69222747058003,6.0,121.01098199451532,0.017302552165691428,True,0.05955918542963459,0.0387566461647577,0.0387566461647577
lfr,node_redistribution,out_degree,out_degree,node,community_assortativity,auc_abs_marginal_delta,7,7,280,40,40,True,27.23328257492997,6,273,2.1280592911153543e-25,True,2.2356779735444214,0.04011241061733818,False,24.811106451314238,6.0,120.75923670118716,5.184239198274051e-19,True,0.3744266945036366,0.35985323512353407,0.35985323512353407
lfr,node_redistribution,out_degree,out_degree,node,community_assortativity,auc_raw,7,7,280,40,40,True,1088.6595843222578,6,273,1.9904633330697913e-187,True,3.293746035807448,0.00381002624999154,False,884.6794884840333,6.0,120.64686391920414,3.439175666142858e-97,True,0.9598821888656967,0.9588595726970243,0.9588595726970243
lfr,node_redistribution,out_degree,out_degree,node,community_assortativity_louvain_dynamic,auc_abs_delta,7,7,280,40,40,True,4.39066852955098,6,273,0.0002963967168326903,True,1.512223230032536,0.17409197587206077,True,3.9619350317153446,6.0,119.84583495963601,0.0011907321519514472,True,0.08800580667605855,0.06773569780053297,0.06773569780053297
lfr,node_redistribution,out_degree,out_degree,node,community_assortativity_louvain_dynamic,auc_abs_marginal_delta,7,7,280,40,40,True,14.444545840727868,6,273,2.6196580159788054e-14,True,3.417714662369176,0.0028660340257820652,False,15.029480516387899,6.0,119.44859547231486,9.345193748531116e-13,True,0.24096513933239058,0.22366119863368245,0.22366119863368245
lfr,node_redistribution,out_degree,out_degree,node,community_assortativity_louvain_dynamic,auc_raw,7,7,280,40,40,True,532.2047983060708,6,273,1.793487078755397e-147,True,3.423898829880888,0.0028255210694763024,False,443.82965377613857,6.0,120.27309084130619,1.554373676719567e-79,True,0.9212400517817856,0.9192438639120754,0.9192438639120754
lfr,node_redistribution,out_degree,out_degree,node,gscc_ratio,auc_abs_delta,7,7,280,40,40,True,11.353523088647709,6,273,2.5057577289405573e-11,True,28.929571097002775,9.843323084913438e-27,False,5.919701447814381,6.0,116.90923435412006,2.0068144223266107e-05,True,0.19969779306279667,0.18157644043411372,0.18157644043411372
lfr,node_redistribution,out_degree,out_degree,node,gscc_ratio,auc_abs_marginal_delta,7,7,280,40,40,True,8.070496649589588,6,273,4.9027514749362496e-08,True,17.109913792099302,8.820556039296467e-17,False,5.443542666631752,6.0,120.05121469212473,5.204421924498198e-05,True,0.15065189151371114,0.13157554685158962,0.13157554685158962
lfr,node_redistribution,out_degree,out_degree,node,gscc_ratio,auc_raw,7,7,280,40,40,True,31.292676392423704,6,273,1.5154944562074803e-28,True,20.658740793870482,6.166850692404606e-20,False,19.69077549670513,6.0,114.01731338916575,1.1366835714910577e-15,True,0.4074955824239385,0.3936192174764879,0.3936192174764879
lfr,node_redistribution,out_degree,out_degree,node,reachability,auc_abs_delta,7,7,280,40,40,True,20.013244157034652,6,273,2.2526277250540993e-19,True,20.621849547423913,6.638741299552964e-20,False,10.786132427826256,6.0,112.96100282028479,1.8392509863944193e-09,True,0.30548394320182193,0.2894834039600055,0.2894834039600055
lfr,node_redistribution,out_degree,out_degree,node,reachability,auc_abs_marginal_delta,7,7,280,40,40,True,19.790945053090567,6,273,3.528544584986285e-19,True,20.629186245338232,6.542083357563917e-20,False,10.909771425803324,6.0,115.47025162706032,1.3382712310123976e-09,True,0.30311929222341316,0.28707043473477134,0.28707043473477134
lfr,node_redistribution,out_degree,out_degree,node,reachability,auc_raw,7,7,280,40,40,True,28.801327295463196,6,273,1.2389557042888087e-26,True,20.727166608530368,5.379116118078776e-20,False,17.0627609158217,6.0,113.17078706986305,5.807457571131492e-14,True,0.3876287052172454,0.3733325663318033,0.3733325663318033
lfr,node_redistribution,out_degree,out_degree,node,spectral_gamma,auc_abs_delta,7,7,232,15,40,False,25.638110867476136,6,225,3.8624753133983826e-23,True,6.658604058912468,1.6858375048079266e-06,False,21.272447619325998,6.0,90.17812221908562,2.0713738907388925e-15,True,0.4060639527414639,0.3891982852982591,0.3891982852982591
lfr,node_redistribution,out_degree,out_degree,node,spectral_gamma,auc_abs_marginal_delta,7,7,232,15,40,False,13.610744232709273,6,225,3.5931697776786316e-13,True,3.4913573110170804,0.002545210228575075,False,23.573950829788174,6.0,92.51042818113456,9.858467099384053e-17,True,0.2662990812800339,0.2459317662792281,0.2459317662792281
lfr,node_redistribution,out_degree,out_degree,node,spectral_gamma,auc_raw,7,7,232,15,40,False,63.09452010447498,6,225,1.5887675526671725e-45,True,5.2201140594243665,4.721216842890372e-05,False,64.36799111663693,6.0,89.12351897627062,2.838310497177076e-30,True,0.6272162741961147,0.6162543544223026,0.6162543544223026
lfr,node_redistribution,out_degree,out_degree,node,spectral_kappa,auc_abs_delta,7,7,232,15,40,False,36.0134055451967,6,225,2.056912787541549e-30,True,6.715789556313491,1.4774875640524288e-06,False,29.30001980911011,6.0,91.11043422909525,2.6671186699482974e-19,True,0.4898889566890673,0.4752086214643955,0.4752086214643955
lfr,node_redistribution,out_degree,out_degree,node,spectral_kappa,auc_abs_marginal_delta,7,7,232,15,40,False,17.628225307088023,6,225,1.0295679818163714e-16,True,3.67443227276221,0.0016768298719514916,False,26.829884505073743,6.0,93.12978587944346,2.3852348116576524e-18,True,0.3197676908496727,0.30071901243573257,0.30071901243573257
lfr,node_redistribution,out_degree,out_degree,node,spectral_kappa,auc_raw,7,7,232,15,40,False,70.50139583199352,6,225,5.8088750232349246e-49,True,5.304169253377888,3.8843580279341546e-05,False,68.8877429341196,6.0,89.01749480502632,2.5693378487777946e-31,True,0.6527822653483588,0.6425315774964019,0.6425315774964019
lfr,node_redistribution,out_degree,out_degree,node,weighted_directed_community_assortativity,auc_abs_delta,7,7,280,40,40,True,3.27531031196725,6,273,0.0039743472666237,True,0.8860821334329979,0.5054789742326506,True,3.050548665576017,6.0,121.00770838051382,0.008171974703093113,True,0.06715098870757236,0.04648995509438776,0.04648995509438776
lfr,node_redistribution,out_degree,out_degree,node,weighted_directed_community_assortativity,auc_abs_marginal_delta,7,7,280,40,40,True,19.754913292405483,6,273,3.79527253191179e-19,True,3.157985360580853,0.005195665095624728,False,27.611317582489733,6.0,120.13518886458807,1.6034527687152665e-20,True,0.30273449608130254,0.2866777797805949,0.2866777797805949
lfr,node_redistribution,out_degree,out_degree,node,weighted_directed_community_assortativity,auc_raw,7,7,280,40,40,True,1371.2963864818635,6,273,1.3051783774708176e-200,True,3.36492940484876,0.003235930776034118,False,1115.855774872285,6.0,120.82790893669508,2.8884096581769893e-103,True,0.9678852935861985,0.9670657138427343,0.9670657138427343
lfr,node_redistribution,out_degree,out_degree,node,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_delta,7,7,280,40,40,True,3.258254298386999,6,273,0.004132560389766987,True,0.8608713969922763,0.5241796939937162,True,2.1665344276956646,6.0,120.93285580064611,0.05079769212026571,False,0.06682467092540646,0.04615754617161331,0.04615754617161331
lfr,node_redistribution,out_degree,out_degree,node,weighted_directed_community_assortativity_louvain_dynamic,auc_abs_marginal_delta,7,7,280,40,40,True,14.461100117236509,6,273,2.5270164643112676e-14,True,3.7475847202605315,0.001335895961268762,False,12.438444581858631,6.0,119.4839459452393,7.500501216265493e-11,True,0.24117469641087352,0.22387493893819757,0.22387493893819757
lfr,node_redistribution,out_degree,out_degree,node,weighted_directed_community_assortativity_louvain_dynamic,auc_raw,7,7,280,40,40,True,843.9271413170741,6,273,4.9939161867267135e-173,True,3.421841235577063,0.0028389375295106876,False,723.0684013770189,6.0,120.5180017415941,5.7552201956238006e-92,True,0.9488434770130545,0.9475416012928007,0.9475416012928007
lfr,node_redistribution,out_degree,out_degree,node,weighted_efficiency,auc_abs_delta,7,7,280,40,40,True,92.30891570115163,6,273,8.72912703694913e-63,True,11.748994577073352,1.0253614433434378e-11,False,59.063877368264045,6.0,119.90153087731491,1.6757916935194778e-33,True,0.6698326826787465,0.6617759036358937,0.6617759036358937
lfr,node_redistribution,out_degree,out_degree,node,weighted_efficiency,auc_abs_marginal_delta,7,7,280,40,40,True,76.66520024467276,6,273,1.0665796329903301e-55,True,6.872176507183363,8.275255185378528e-07,False,52.755134312987,6.0,120.3367683211862,2.0569406111506296e-31,True,0.6275535102560104,0.6185240375634217,0.6185240375634217
lfr,node_redistribution,out_degree,out_degree,node,weighted_efficiency,auc_raw,7,7,280,40,40,True,68.2698806243609,6,273,1.6224261130950964e-51,True,2.1755123801136196,0.04559056515268211,False,57.08171508583273,6.0,120.99361345776093,5.492760308238862e-33,True,0.6000698976715163,0.5904152988990771,0.5904152988990771
lfr,node_redistribution,out_degree,out_degree,node,yuan_out_in_strength_assortativity,auc_abs_delta,7,7,280,40,40,True,1.295121288707109,6,273,0.2594955591580623,False,0.3389291167820715,0.9159048730769125,True,1.286424624237089,6.0,121.24277386603052,0.26849754840037354,False,0.027676416964852603,0.006284285619354031,0.006284285619354031
lfr,node_redistribution,out_degree,out_degree,node,yuan_out_in_strength_assortativity,auc_abs_marginal_delta,7,7,280,40,40,True,0.4287860448506735,6,273,0.8594814306904589,False,0.27447084508344494,0.9486266488259554,True,0.490387879542957,6.0,121.18772734676025,0.8144982852911529,False,0.009335888922297052,0.0,-0.012391980586983254
lfr,node_redistribution,out_degree,out_degree,node,yuan_out_in_strength_assortativity,auc_raw,7,7,280,40,40,True,6.018595465098175,6,273,6.26473595140942e-06,True,0.38642439906127923,0.8874506692684443,True,5.704607333208752,6.0,121.21090750489374,2.9799176505348434e-05,True,0.11682374899322584,0.09709915860161292,0.09709915860161292
lfr,node_redistribution,out_strength,out_strength,node,community_assortativity,auc_abs_delta,7,7,280,40,40,True,2.2943161939367687,6,273,0.03537922256937744,True,2.196096265448291,0.04364113462204151,False,4.6298715528853,6.0,119.91205079474359,0.0002887499572706476,True,0.04800395479301424,0.026986857164679974,0.026986857164679974
lfr,node_redistribution,out_strength,out_strength,node,community_assortativity,auc_abs_marginal_delta,7,7,280,40,40,True,32.045433648664364,6,273,4.1137765134232297e-29,True,2.794184187389938,0.011812513796899066,False,36.07386434859873,6.0,119.71342962182923,1.1494337752717556e-24,True,0.41324720413393845,0.3994929170964608,0.3994929170964608
lfr,node_redistribution,out_strength,out_strength,node,community_assortativity,auc_raw,7,7,280,40,40,True,484.43827826536045,6,273,2.3075207347390393e-142,True,3.810295279851985,0.0011545102438169008,False,374.70158518196246,6.0,120.11100961311426,2.9491531267662773e-75,True,0.9141409445852176,0.9119671168646607,0.9119671168646607
lfr,node_redistribution,out_strength,out_strength,node,community_assortativity_louvain_dynamic,auc_abs_delta,7,7,280,40,40,True,1.4039579762571703,6,273,0.213105897476979,False,1.5824363694055426,0.1522372275651145,True,2.4973960319349295,6.0,119.91553329602756,0.025947841392432825,True,0.029932612018965552,0.008581954867214574,0.008581954867214574
lfr,node_redistribution,out_strength,out_strength,node,community_assortativity_louvain_dynamic,auc_abs_marginal_delta,7,7,280,40,40,True,16.239542939415063,6,273,5.534586736143531e-16,True,1.4385675664870115,0.19989546406784325,True,15.777889356266508,6.0,120.81819609369916,2.5474679210509896e-13,True,0.2630330929944025,0.24617147514581347,0.24617147514581347
lfr,node_redistribution,out_strength,out_strength,node,community_assortativity_louvain_dynamic,auc_raw,7,7,280,40,40,True,200.39009190354068,6,273,6.093016535090377e-97,True,2.878509725455308,0.009778857939377914,False,166.73355099233711,6.0,119.924100626548,9.774360137806978e-56,True,0.814957977168722,0.8103418620246869,0.8103418620246869
lfr,node_redistribution,out_strength,out_strength,node,gscc_ratio,auc_abs_delta,7,7,280,40,40,True,6.149952455975402,6,273,4.586414447508133e-06,True,22.141513612474835,3.2819070105374294e-21,False,12.988068487015738,6.0,111.34399725335321,4.3294369289590415e-11,True,0.11906985705780447,0.09938804466934116,0.09938804466934116
lfr,node_redistribution,out_strength,out_strength,node,gscc_ratio,auc_abs_marginal_delta,7,7,280,40,40,True,14.614191786120246,6,273,1.812046640554423e-14,True,14.846250642772377,1.0959659939781717e-14,False,11.762765516676678,6.0,119.26117649972169,2.4989991733966125e-10,True,0.24310718237909573,0.22584601705337629,0.22584601705337629
lfr,node_redistribution,out_strength,out_strength,node,gscc_ratio,auc_raw,7,7,280,40,40,True,31.807853487441875,6,273,6.200277542872593e-29,True,20.438763094212465,9.577358920077616e-20,False,39.63751419617827,6.0,106.00781111104969,5.933003393295785e-25,True,0.41144401315719953,0.3976514268970032,0.3976514268970032
lfr,node_redistribution,out_strength,out_strength,node,reachability,auc_abs_delta,7,7,280,40,40,True,14.331195583408656,6,273,3.352778467732865e-14,True,23.165599556923567,4.4770113386182925e-22,False,8.224400415024261,6.0,104.67795542896823,2.6786077656600147e-07,True,0.23952714706210396,0.22219450966174872,0.22219450966174872
lfr,node_redistribution,out_strength,out_strength,node,reachability,auc_abs_marginal_delta,7,7,280,40,40,True,21.1045893386797,6,273,2.53700793911622e-20,True,19.475973881775502,6.679860279816994e-19,False,18.903936428042073,6.0,115.05456730546348,3.2216585803995847e-15,True,0.31686389103556073,0.30109646787339006,0.30109646787339006
lfr,node_redistribution,out_strength,out_strength,node,reachability,auc_raw,7,7,280,40,40,True,31.630405048219483,6,273,8.429969131363407e-29,True,19.835104508070447,3.2272360699238746e-19,False,29.55845800307369,6.0,104.66836630570738,1.7371283854584934e-20,True,0.4100899642423135,0.39626863435656606,0.39626863435656606
lfr,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_delta,7,7,232,15,40,False,21.917324702232634,6,225,2.971015545575963e-20,True,9.476489383392794,2.782988125142843e-09,False,19.651716331642465,6.0,92.70118575937356,1.1221478399691425e-14,True,0.3688709448308277,0.35105611795504393,0.35105611795504393
lfr,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_marginal_delta,7,7,233,16,40,False,40.314740152547145,6,226,3.457865613143142e-33,True,3.8680201124832454,0.0010746960795757065,False,41.38576547364382,6.0,90.17236614038633,7.457730015440086e-24,True,0.5169788773625201,0.5030800939661088,0.5030800939661088
lfr,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_raw,7,7,233,16,40,False,117.45691650456754,6,226,1.3001255787898393e-66,True,6.822014313381593,1.1504169859367237e-06,False,98.93749583269934,6.0,88.9805896092682,3.4472135971662495e-37,True,0.757182848045174,0.7499306403726611,0.7499306403726611
lfr,node_redistribution,out_strength,out_strength,node,spectral_kappa,auc_abs_delta,7,7,232,15,40,False,29.817953020874103,6,225,3.3797070781382517e-26,True,9.211552381675972,5.034913562851913e-09,False,24.672773277692837,6.0,92.55420971886547,2.80184256849987e-17,True,0.4429420634882953,0.42702993888538676,0.42702993888538676
lfr,node_redistribution,out_strength,out_strength,node,spectral_kappa,auc_abs_marginal_delta,7,7,233,16,40,False,47.444539759498575,6,226,2.040234323714791e-37,True,3.6610759772606194,0.0017263337120969075,False,45.3042031748426,6.0,89.58801430137707,4.514764333715897e-25,True,0.5574417488801212,0.5446259161381747,0.5446259161381747
lfr,node_redistribution,out_strength,out_strength,node,spectral_kappa,auc_raw,7,7,233,16,40,False,124.79750891628639,6,226,7.199812150161261e-69,True,6.354550327170328,3.387183374746221e-06,False,102.75645613900997,6.0,88.96898459102569,8.063990678589262e-38,True,0.7681540159145159,0.7612179043275902,0.7612179043275902
