graph_type,attack_family,ranking_metric,attack,perturbation_unit,outcome,auc_measure,group1,group2,mu_t_group1,mu_t_group2,mean_difference_group2_minus_group1,ci95_lower,ci95_upper,p_value_tukey_adjusted,reject_tukey_0p05
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p300,0.075,0.3,8.974943258875222e-05,-0.0004999038938432289,0.0006794027590207334,0.9993479821856772,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p125,0.1,0.125,0.0002724841555526592,-0.00031716917087932193,0.0008621374819846404,0.8159470782174824,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p150,0.1,0.15,0.00017873381763154053,-0.0004109195088004406,0.0007683871440635217,0.9722835848456656,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p175,0.1,0.175,0.00027186320909867653,-0.0003177901173333046,0.0008615165355306577,0.8175612381138175,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p225,0.1,0.225,0.00013336310191318585,-0.0004562902245187953,0.000723016428345167,0.9940087230412099,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p300,0.1,0.3,0.000267183629934819,-0.00032246969649716217,0.0008568369563668001,0.8294958176642329,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p150,0.125,0.15,-9.375033792111869e-05,-0.0006834036643530998,0.0004959029885108625,0.9991630995718921,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p175,0.125,0.175,-6.20946453982682e-07,-0.0005902742728859638,0.0005890323799779985,0.9999999999999999,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p225,0.125,0.225,-0.00013912105363947337,-0.0007287743800714545,0.0004505322727925078,0.9924717530870035,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p300,0.125,0.3,-5.300525617840234e-06,-0.0005949538520498214,0.0005843528008141409,0.9999999999684015,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p175,0.15,0.175,9.3129391467136e-05,-0.0004965239349648451,0.0006827827178991172,0.9991942804719169,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p225,0.15,0.225,-4.537071571835468e-05,-0.0006350240421503358,0.0005442826107136265,0.9999879847565601,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p300,0.15,0.3,8.844981230327845e-05,-0.0005012035141287027,0.0006781031387352596,0.9994003432005616,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p175,mu_0p225,0.175,0.225,-0.00013850010718549069,-0.0007281534336174718,0.00045115321924649046,0.9926507854972423,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p175,mu_0p300,0.175,0.3,-4.679579163857552e-06,-0.0005943329055958387,0.0005849737472681236,0.9999999999850291,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p225,mu_0p300,0.225,0.3,0.00013382052802163313,-0.000455832798410348,0.0007234738544536143,0.9938963994698888,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p100,0.075,0.1,0.0007379088013261415,-0.0007934774712525883,0.002269295073904871,0.7844121023261346,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p125,0.075,0.125,0.0008636328607054215,-0.0006677534118733083,0.002395019133284151,0.633197598024483,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p150,0.075,0.15,0.001397151655708881,-0.00013423461686984882,0.002928537928287611,0.09962477079312526,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p175,0.075,0.175,0.0016781815180766544,0.00014679524549792464,0.003209567790655384,0.02147797473450308,True
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p225,0.075,0.225,0.0005079814728731914,-0.0010234047997055384,0.002039367745451921,0.9568570188226156,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p300,0.075,0.3,0.0010755153546570346,-0.0004558709179216952,0.002606901627235764,0.3638126733294582,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p125,0.1,0.125,0.00012572405937927994,-0.0014056622131994499,0.0016571103319580097,0.9999823556287065,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p150,0.1,0.15,0.0006592428543827395,-0.0008721434181959903,0.0021906291269614695,0.8612095958032744,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p175,0.1,0.175,0.0009402727167505129,-0.0005911135558282169,0.0024716589893292425,0.5330811235881189,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p225,0.1,0.225,-0.00022992732845295016,-0.00176131360103168,0.0013014589441257796,0.9993971177956599,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p300,0.1,0.3,0.0003376065533308931,-0.0011937797192478367,0.001868992825909623,0.9947873297863344,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p150,0.125,0.15,0.0005335187950034595,-0.0009978674775752703,0.0020649050675821895,0.94551439823549,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p175,0.125,0.175,0.000814548657371233,-0.0007168376152074968,0.0023459349299499626,0.6952644333730179,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p225,0.125,0.225,-0.0003556513878322301,-0.00188703766041096,0.0011757348847464997,0.9930855526799177,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p300,0.125,0.3,0.00021188249395161316,-0.0013195037786271166,0.001743268766530343,0.9996235544327283,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p175,0.15,0.175,0.00028102986236777346,-0.0012503564102109563,0.0018124161349465033,0.998113384259617,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p225,0.15,0.225,-0.0008891701828356896,-0.0024205564554144196,0.0006422160897430402,0.6000373066652969,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p300,0.15,0.3,-0.00032163630105184636,-0.0018530225736305762,0.0012097499715268834,0.9960028636357727,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p175,mu_0p225,0.175,0.225,-0.001170200045203463,-0.0027015863177821927,0.0003611862273752667,0.2625525258194611,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p175,mu_0p300,0.175,0.3,-0.0006026661634196198,-0.0021340524359983494,0.00092872010915911,0.9051740165621992,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p225,mu_0p300,0.225,0.3,0.0005675338817838433,-0.0009638523907948865,0.002098920154362573,0.9274817164983546,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p100,0.075,0.1,-0.0001317718274781686,-0.005242582065652807,0.00497903841069647,0.9999999824668585,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p125,0.075,0.125,0.0015579869632207227,-0.0035528232749539156,0.006668797201395361,0.971487297157196,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p150,0.075,0.15,-0.0002877985337817156,-0.005398608771956354,0.004823011704392923,0.9999981243409846,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p175,0.075,0.175,0.00046777984764729066,-0.004643030390527348,0.005578590085821929,0.9999664406663502,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p225,0.075,0.225,-0.0005406695845931401,-0.0056514798227677784,0.004570140653581498,0.9999212743651955,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p300,0.075,0.3,-0.0010332499718416713,-0.00614406021001631,0.004077560266332967,0.9967618767063311,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p125,0.1,0.125,0.0016897587906988913,-0.003421051447475747,0.00680056902887353,0.9575351497814882,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p150,0.1,0.15,-0.00015602670630354698,-0.005266836944478185,0.004954783531871091,0.9999999517557567,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p175,0.1,0.175,0.0005995516751254593,-0.004511258563049179,0.005710361913300098,0.9998557666760614,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p225,0.1,0.225,-0.0004088977571149715,-0.00551970799528961,0.004701912481059667,0.999984857269935,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p300,0.1,0.3,-0.0009014781443635028,-0.006012288382538141,0.004209332093811136,0.9984906439256639,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p150,0.125,0.15,-0.0018457854970024383,-0.006956595735177077,0.0032650247411722,0.9355721441449673,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p175,0.125,0.175,-0.001090207115573432,-0.00620101735374807,0.004020603122601206,0.9956470513594881,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p225,0.125,0.225,-0.002098656547813863,-0.007209466785988501,0.0030121536903607755,0.8860691621585068,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p300,0.125,0.3,-0.002591236935062394,-0.007702047173237032,0.0025195733031122443,0.741067538612274,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p175,0.15,0.175,0.0007555783814290062,-0.004355231856745632,0.005866388619603645,0.9994483805593583,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p225,0.15,0.225,-0.0002528710508114245,-0.005363681288986063,0.004857939187363214,0.9999991333695671,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p300,0.15,0.3,-0.0007454514380599558,-0.005856261676234594,0.004365358800114683,0.9994895852965661,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p175,mu_0p225,0.175,0.225,-0.0010084494322404308,-0.006119259670415069,0.004102360805934208,0.9971703020800199,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p175,mu_0p300,0.175,0.3,-0.001501029819488962,-0.0066118400576636,0.0036097804186856763,0.9763507091071196,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p225,mu_0p300,0.225,0.3,-0.0004925803872485313,-0.00560339062542317,0.004618229850926107,0.9999544860505101,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p100,0.075,0.1,0.00046608949238708536,-0.0018073377090719765,0.002739516693846147,0.996501441810593,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p125,0.075,0.125,0.0007640256938825814,-0.0015094015075764805,0.0030374528953416432,0.9540701683876679,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p150,0.075,0.15,0.0007270854710946587,-0.0015463417303644032,0.0030005126725537205,0.963863913079932,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p175,0.075,0.175,0.001782333727017374,-0.0004910934744416879,0.004055760928476436,0.23410622471356002,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p225,0.075,0.225,0.0007717603277263181,-0.0015016668737327437,0.00304518752918538,0.9518076626533617,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p300,0.075,0.3,0.0002457970850099304,-0.0020276301164491315,0.0025192242864689922,0.9999105474462081,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p125,0.1,0.125,0.000297936201495496,-0.001975490999963566,0.002571363402954558,0.9997250889780521,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p150,0.1,0.15,0.0002609959787075733,-0.0020124312227514886,0.002534423180166635,0.9998728800964894,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p175,0.1,0.175,0.0013162442346302886,-0.0009571829668287733,0.0035896714360893504,0.6033581676205422,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p225,0.1,0.225,0.00030567083533923275,-0.001967756366119829,0.0025790980367982946,0.9996810457406161,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p300,0.1,0.3,-0.00022029240737715498,-0.002493719608836217,0.002053134794081907,0.9999530235331133,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p150,0.125,0.15,-3.694022278792272e-05,-0.0023103674242469846,0.002236486978671139,0.9999999988990129,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p175,0.125,0.175,0.0010183080331347925,-0.0012551191683242693,0.0032917352345938544,0.8370943959358509,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p225,0.125,0.225,7.734633843736738e-06,-0.002265692567615325,0.0022811618353027986,0.9999999999999059,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p300,0.125,0.3,-0.000518228608872651,-0.002791655810331713,0.0017551985925864108,0.9937488148204394,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p175,0.15,0.175,0.0010552482559227153,-0.0012181789455363466,0.003328675457381777,0.8127734670318004,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p225,0.15,0.225,4.467485663165946e-05,-0.0022287523448274024,0.0023181020580907213,0.9999999965576365,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p300,0.15,0.3,-0.0004812883860847283,-0.00275471558754379,0.0017921388153743336,0.9958246899987822,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p175,mu_0p225,0.175,0.225,-0.0010105733992910558,-0.0032840006007501176,0.001262853802168006,0.8419654951690889,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p175,mu_0p300,0.175,0.3,-0.0015365366420074435,-0.0038099638434665054,0.0007368905594516183,0.41219536085206543,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p225,mu_0p300,0.225,0.3,-0.0005259632427163877,-0.0027993904441754496,0.001747463958742674,0.9932272285882945,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p100,0.075,0.1,0.00041123702148732413,-0.005251592850584229,0.006074066893558877,0.9999914761885691,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p125,0.075,0.125,-0.0024955174113571073,-0.00815834728342866,0.003167312460714446,0.8473570887652855,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p150,0.075,0.15,0.0001401867168978957,-0.005522643155173658,0.005803016588969449,0.9999999862585163,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p175,0.075,0.175,-0.0020019688140519055,-0.007664798686123459,0.0036608610580196477,0.9416462455628758,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p225,0.075,0.225,-0.005665584725392329,-0.011328414597463882,-2.7548533207757964e-06,0.04979774085454558,True
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p300,0.075,0.3,-0.002771786626442018,-0.008434616498513571,0.002891043245629535,0.7716455006405052,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p125,0.1,0.125,-0.0029067544328444314,-0.008569584304915985,0.002756075439227122,0.7297336313842896,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p150,0.1,0.15,-0.00027105030458942844,-0.005933880176660982,0.005391779567482125,0.9999992889980985,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p175,0.1,0.175,-0.0024132058355392297,-0.008076035707610783,0.0032496240365323236,0.8668832592307387,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p225,0.1,0.225,-0.006076821746879653,-0.011739651618951207,-0.00041399187480809993,0.02646577113375337,True
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p300,0.1,0.3,-0.0031830236479293422,-0.008845853520000896,0.002479806224142211,0.636876884118138,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p150,0.125,0.15,0.002635704128255003,-0.0030271257438165503,0.008298534000326556,0.8107960971948369,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p175,0.125,0.175,0.0004935485973052017,-0.0051692812747663516,0.006156378469376755,0.9999748673848972,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p225,0.125,0.225,-0.003170067314035222,-0.008832897186106775,0.0024927625580363315,0.6413828737606233,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p300,0.125,0.3,-0.0002762692150849108,-0.005939099087156464,0.0053865606569866425,0.9999992032126829,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p175,0.15,0.175,-0.0021421555309498012,-0.0078049854030213545,0.003520674341121752,0.9204353213085268,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p225,0.15,0.225,-0.005805771442290225,-0.011468601314361778,-0.0001429415702186715,0.040386022416206036,True
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p300,0.15,0.3,-0.002911973343339914,-0.008574803215411467,0.0027508565287316395,0.7280589477164692,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p175,mu_0p225,0.175,0.225,-0.0036636159113404235,-0.009326445783411977,0.0019992139607311298,0.46767899569069993,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p175,mu_0p300,0.175,0.3,-0.0007698178123901125,-0.006432647684461666,0.004893012059681441,0.9996600491833169,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p225,mu_0p300,0.225,0.3,0.002893798098950311,-0.0027690317731212423,0.008556627971021864,0.7338749294971272,False
