run_id,replicate_id,modularity_regime,mu_t_input,mu_w_input,pair_number,run_start,run_end,generation_seconds,generation_minutes,node_attacks_seconds,node_attacks_minutes,ranked_edge_attacks_seconds,ranked_edge_attacks_minutes,random_subset_seconds,random_subset_minutes,run_seconds,run_minutes,total_elapsed_minutes,total_elapsed_hours,average_minutes_per_pair,estimated_remaining_minutes,estimated_remaining_hours
15,15,mu_0p075,0.075,0.075,16,2026-08-14 09:05:47,2026-08-14 09:19:46,0.3593130199988081,0.0059885503333134,539.971204432999,8.999520073883316,255.98359334700035,4.266393222450006,42.91272662200026,0.7152121103666711,839.2452847580007,13.987421412633346,209.17737638008333,3.486289606334722,13.073586023755208,3451.426710271375,57.52377850452292
16,16,mu_0p075,0.075,0.075,17,2026-08-14 09:19:51,2026-08-14 09:35:19,0.453437729000143,0.0075572954833357,632.0652107669994,10.53442017944999,250.9926827449999,4.183211379083332,44.06259764900096,0.7343766274833494,927.5921708360002,15.459869513933336,224.71531090106663,3.7452551816844446,13.218547700062745,3476.4780451165016,57.9413007519417
17,17,mu_0p075,0.075,0.075,18,2026-08-14 09:35:22,2026-08-14 09:46:05,0.4140078349992109,0.0069001305833201,434.4831288429996,7.2413854807166596,177.09705278900037,2.95161754648334,31.016268860999844,0.5169378143499974,643.0345314740007,10.717242191233344,235.49510613345,3.9249184355575,13.083061451858333,3427.7621003868835,57.129368339781394
18,18,mu_0p075,0.075,0.075,19,2026-08-14 09:46:09,2026-08-14 09:56:59,0.5648692880004091,0.0094144881333401,436.88851226100087,7.281475204350015,181.25344296500043,3.0208907160833407,30.79083499800072,0.5131805833000119,649.5309666789999,10.825516111316665,246.38988033063333,4.106498005510556,12.967888438454386,3384.6188824365945,56.41031470727658
19,19,mu_0p075,0.075,0.075,20,2026-08-14 09:57:03,2026-08-14 10:07:57,0.416183731998899,0.0069363955333149,438.4046200419998,7.306743667366663,184.34458405400076,3.0724097342333456,31.01607775000048,0.5169346291666747,654.2008485669994,10.903347476116656,257.3561645851167,4.289269409751944,12.867808229255834,3345.630139606517,55.76050232677528
20,20,mu_0p075,0.075,0.075,21,2026-08-14 10:08:01,2026-08-14 10:18:32,0.357021657999212,0.0059503609666535,426.7209627850007,7.112016046416678,174.04923836499984,2.900820639416664,29.595103879000817,0.4932517313166802,630.7424626409993,10.512374377349987,267.93195587143333,4.465532597857222,12.75866456530635,3304.494122414345,55.07490204023908
21,21,mu_0p075,0.075,0.075,22,2026-08-14 10:18:35,2026-08-14 10:34:14,0.5524676519999048,0.0092077941999984,637.6957470839989,10.628262451399982,258.44765456099776,4.307460909349962,42.23703697900055,0.7039506163166759,938.9657855440018,15.649429759066695,283.6442461648833,4.727404102748055,12.89292028022197,3326.373432297268,55.43955720495447
22,22,mu_0p075,0.075,0.075,23,2026-08-14 10:34:18,2026-08-14 10:45:00,0.5375374010000087,0.0089589566833334,433.27039152900034,7.221173192150005,177.75733836799918,2.96262230613332,30.59472464300052,0.509912077383342,642.190184877003,10.703169747950051,294.4128090199833,4.906880150333056,12.80055691391232,3289.743126875466,54.82905211459109
23,23,mu_0p075,0.075,0.075,24,2026-08-14 10:45:05,2026-08-14 10:59:26,0.5497925899981055,0.0091632098333017,560.4388480200032,9.340647467000052,256.9813597950015,4.283022663250025,43.69858298300096,0.7283097163833493,861.7050324640004,14.361750541066671,308.8456759134,5.14742793189,12.868569829725,3294.3538764096,54.90589794016
24,24,mu_0p075,0.075,0.075,25,2026-08-14 10:59:30,2026-08-14 11:10:18,0.3831410140010121,0.0063856835666835,441.1647629700019,7.352746049500031,177.355797805998,2.9559299634333,28.529966707999847,0.4754994451333308,647.4517729190011,10.790862881983353,319.70026877128333,5.3283378128547225,12.788010750851337,3260.942741467091,54.34904569111818
25,25,mu_0p075,0.075,0.075,26,2026-08-14 11:10:22,2026-08-14 11:21:08,0.5358587059999991,0.0089309784333333,434.0282387719999,7.233803979533332,182.0463624300028,3.0341060405000464,29.973055088001274,0.4995509181333545,646.6150520529991,10.776917534216652,330.54532400983334,5.509088733497222,12.713281692685898,3229.173549942218,53.81955916570363
26,26,mu_0p075,0.075,0.075,27,2026-08-14 11:21:12,2026-08-14 11:31:42,0.357444551998924,0.005957409199982,423.5037865659978,7.058396442766632,176.54431951099832,2.9424053251833056,29.695318399997632,0.4949219733332938,630.1191374490008,10.501985624150016,341.1120868637166,5.685201447728611,12.633780994952469,3196.3465917229746,53.272443195382905
27,27,mu_0p075,0.075,0.075,28,2026-08-14 11:31:46,2026-08-14 11:47:16,0.466556807001325,0.0077759467833554,629.9488255079996,10.499147091799992,255.85975467000023,4.264329244500004,43.33727017699857,0.7222878362833095,929.6479218549975,15.494132030916626,356.6679499696833,5.944465832828056,12.738141070345836,3210.01154972715,53.5001924954525
28,28,mu_0p075,0.075,0.075,29,2026-08-14 11:47:20,2026-08-14 11:57:28,0.3785053030005656,0.006308421716676,407.4155724970005,6.790259541616676,171.884994070002,2.8647499011667,28.330270506998204,0.4721711751166367,608.0278588610017,10.133797647683362,366.8742362802333,6.114570604670556,12.65083573380115,3175.3597691840887,52.92266281973481
29,29,mu_0p075,0.075,0.075,30,2026-08-14 11:57:33,2026-08-14 12:12:42,0.3898140620003687,0.0064969010333394,611.997731165,10.199962186083331,253.51019061899933,4.225169843649989,43.27495901400107,0.7212493169000178,909.1916111809988,15.153193519683311,382.1018435343,6.368364058905001,12.73672811781,3184.1820294525005,53.06970049087501
30,30,mu_0p075,0.075,0.075,31,2026-08-14 12:12:46,2026-08-14 12:23:37,0.3796945110007073,0.0063282418500117,438.29174156599765,7.304862359433295,182.422326336,3.0403721055999995,30.556125467999664,0.5092687577999944,651.6691096979994,10.86115182829999,393.0261625677,6.550436042795,12.678263308635485,3156.8875638502354,52.61479273083726
31,31,mu_0p075,0.075,0.075,32,2026-08-14 12:23:41,2026-08-14 12:34:24,0.3613630759973603,0.0060227179332893,434.0989282299997,7.2349821371666625,178.31930752799963,2.9719884587999936,29.89522240099905,0.4982537066833174,642.6930108730012,10.711550181216689,403.79986730175,6.7299977883625,12.618745853179687,3129.4489715885625,52.15748285980937
32,32,mu_0p075,0.075,0.075,33,2026-08-14 12:34:27,2026-08-14 12:45:07,0.3344397939981718,0.0055739965666361,433.05068128199855,7.217511354699976,177.1265581810003,2.9521093030166714,29.433699590998003,0.4905616598499667,639.9641519569996,10.666069199283326,414.5278157480167,6.908796929133611,12.561448962061112,3102.6778936290943,51.71129822715157
33,33,mu_0p075,0.075,0.075,34,2026-08-14 12:45:11,2026-08-14 12:56:03,0.3732949039986124,0.0062215817333102,436.94174670300345,7.282362445050057,184.173548341998,3.0695591390332995,30.09142301099928,0.501523716849988,651.5990237389997,10.859983728983329,425.4493176158167,7.090821960263611,12.513215223994608,3078.250945102673,51.30418241837789
34,34,mu_0p075,0.075,0.075,35,2026-08-14 12:56:07,2026-08-14 13:06:42,0.3559917040001892,0.0059331950666698,428.327288157001,7.138788135950017,176.8714550379991,2.947857583966652,29.2368464550018,0.4872807742500299,634.810345095997,10.580172418266615,436.1028350079333,7.2683805834655555,12.460081000226667,3052.719845055534,50.878664084258894
35,35,mu_0p075,0.075,0.075,36,2026-08-14 13:06:46,2026-08-14 13:21:46,0.5372238380005001,0.0089537306333416,604.9394210130013,10.08232368355002,250.0162316329988,4.166937193883314,44.0563088050003,0.7342718134166717,899.5821997079984,14.993036661799971,451.1664352986834,7.519440588311389,12.532400980518982,3057.905839246632,50.9650973207772
36,36,mu_0p075,0.075,0.075,37,2026-08-14 13:21:49,2026-08-14 13:32:35,0.3710181440001179,0.0061836357333352,440.1775314080005,7.336292190133341,174.12078139799996,2.9020130232999994,30.87309722200007,0.5145516203666678,645.5606661310012,10.759344435516686,461.99096907306665,7.699849484551111,12.48624240738018,3034.156904993384,50.56928174988973
37,37,mu_0p075,0.075,0.075,38,2026-08-14 13:32:39,2026-08-14 13:43:29,0.5346043450008438,0.0089100724166807,433.0080072609999,7.216800121016664,185.09504185100013,3.0849173641833354,31.756237502999284,0.529270625049988,650.4279498590004,10.84046583098334,472.8972676760333,7.881621127933889,12.444664938842982,3011.6089152000013,50.193481920000025
38,38,mu_0p075,0.075,0.075,39,2026-08-14 13:43:33,2026-08-14 13:54:23,0.4739725510007702,0.0078995425166795,442.010922073001,7.366848701216683,178.8443661170022,2.98073943528337,28.88541021000128,0.4814235035000214,650.2377552020007,10.837295920033345,483.79732891416666,8.063288815236112,12.405059715747862,2989.619391495235,49.82698985825392
39,39,mu_0p075,0.075,0.075,40,2026-08-14 13:54:29,2026-08-14 14:05:07,0.5569734199998493,0.0092828903333308,428.4520102310016,7.140866837183361,179.83674195999993,2.9972790326666656,29.826903042001504,0.4971150507000251,638.7036689880006,10.645061149800007,494.52727037915,8.242121172985833,12.36318175947875,2967.1636222749,49.452727037915
40,0,mu_0p100,0.1,0.1,41,2026-08-14 14:05:12,2026-08-14 14:15:54,0.5699232600018149,0.0094987210000302,436.6178183379998,7.276963638966663,174.6986012390007,2.911643353983345,30.3614157109987,0.5060235951833116,642.2826064280016,10.70471010713336,505.3066573973834,8.421777623289723,12.324552619448376,2945.568076048162,49.09280126746936
41,1,mu_0p100,0.1,0.1,42,2026-08-14 14:15:58,2026-08-14 14:31:22,0.5361284520004119,0.0089354742000068,624.4265652500035,10.407109420833391,256.34344535799755,4.272390755966626,42.07510437400197,0.7012517395666994,923.4140409249994,15.390234015416658,520.76558472615,8.6794264121025,12.399180588717858,2951.0049801148502,49.18341633524751
42,2,mu_0p100,0.1,0.1,43,2026-08-14 14:31:26,2026-08-14 14:46:32,0.5120624160008447,0.008534373600014,610.8764061230031,10.181273435383384,254.4593546280012,4.240989243800019,40.06969364200268,0.6678282273667112,905.950133702001,15.099168895033351,535.9359559069001,8.932265931781666,12.463626881555816,2953.879570928728,49.23132618214546
43,3,mu_0p100,0.1,0.1,44,2026-08-14 14:46:36,2026-08-14 14:57:12,0.5315761729980295,0.0088596028833004,427.4029060379981,7.123381767299967,177.6813198029995,2.9613553300499915,30.32410316500318,0.5054017194167196,635.9760482940037,10.599600804900062,546.6087083712832,9.110145139521387,12.42292519025644,2931.81034490052,48.86350574834199
44,4,mu_0p100,0.1,0.1,45,2026-08-14 14:57:16,2026-08-14 15:08:30,0.4576965829983237,0.0076282763833053,455.5838526000007,7.593064210000011,187.11410927199904,3.118568487866651,31.036172273001284,0.5172695378833547,674.2110394429983,11.236850657383306,557.9080230910166,9.298467051516944,12.39795606868926,2913.519676141976,48.55866126903293
45,5,mu_0p100,0.1,0.1,46,2026-08-14 15:08:34,2026-08-14 15:23:27,0.4169099460050347,0.0069484991000839,596.0884664900004,9.93480777483334,252.2208944410013,4.203681574016688,43.70775781299744,0.728462630216624,892.4544365039983,14.87424060839997,572.8497385951333,9.54749564325222,12.453255186850724,2914.0617137230697,48.567695228717824
46,6,mu_0p100,0.1,0.1,47,2026-08-14 15:23:31,2026-08-14 15:39:12,0.3605190980015322,0.0060086516333588,640.8316038090052,10.680526730150088,255.5897920729985,4.259829867883309,44.230446734,0.7371741122333333,941.0320618759944,15.683867697933238,588.5991365954833,9.809985609924722,12.52338588501028,2917.948911207396,48.6324818534566
47,7,mu_0p100,0.1,0.1,48,2026-08-14 15:39:15,2026-08-14 15:50:33,0.4464968719985336,0.0074416145333088,458.7838365619973,7.646397276033288,186.5735233430023,3.109558722383372,31.47172951000539,0.5245288251667565,677.2948425489958,11.288247375816598,599.9525770279666,9.999209617132776,12.499012021415972,2899.7707889685053,48.32951314947509
48,8,mu_0p100,0.1,0.1,49,2026-08-14 15:50:37,2026-08-14 16:01:31,0.4029898389999289,0.0067164973166654,443.51048043700575,7.391841340616763,180.0445110810033,3.000741851350055,30.32478542400349,0.5054130904000582,654.3028353170012,10.905047255283352,610.9247711816,10.182079519693334,12.467852473093878,2880.073921284686,48.00123202141143
49,9,mu_0p100,0.1,0.1,50,2026-08-14 16:01:35,2026-08-14 16:12:47,0.4045038269978249,0.0067417304499637,451.2592337570022,7.52098722928337,187.6832324460047,3.128053874100078,32.272835212002974,0.5378805868667162,671.6499521150035,11.194165868583392,622.1842957212999,10.369738262021666,12.443685914425998,2862.04776031798,47.70079600529966
50,10,mu_0p100,0.1,0.1,51,2026-08-14 16:12:51,2026-08-14 16:23:52,0.3822561990018585,0.0063709366500309,447.7601702059983,7.462669503433305,181.8433850739966,3.03072308456661,31.04633066499809,0.5174388444166349,661.0516627039979,11.017527711733296,633.2661881145999,10.554436468576666,12.416984080678429,2843.48935447536,47.391489241256
51,11,mu_0p100,0.1,0.1,52,2026-08-14 16:23:55,2026-08-14 16:39:17,0.4183186110021779,0.0069719768500362,619.3748410219996,10.322914017033328,257.16972522300057,4.28616208705001,44.77775323099922,0.7462958871833204,921.7595244019976,15.362658740033291,648.6940198833166,10.811566998055277,12.474884997756089,2844.2737794883883,47.40456299147314
52,12,mu_0p100,0.1,0.1,53,2026-08-14 16:39:21,2026-08-14 16:50:15,0.3975247039998066,0.0066254117333301,441.0535355730026,7.350892259550043,182.2847682050051,3.038079470083418,30.22728142199776,0.5037880236999627,653.9847632210003,10.89974605368334,659.6605300347,10.994342167245,12.44642509499434,2825.338496563715,47.08897494272858
53,13,mu_0p100,0.1,0.1,54,2026-08-14 16:50:20,2026-08-14 17:05:57,0.4079274219984654,0.006798790366641,638.8503862159996,10.647506436933329,256.7306920310002,4.278844867183337,41.51538171100401,0.6919230285167335,937.525217500006,15.625420291666764,675.36089659235,11.256014943205832,12.506683270228702,2826.5104190716866,47.108506984528105
54,14,mu_0p100,0.1,0.1,55,2026-08-14 17:06:02,2026-08-14 17:21:43,0.3789867750019766,0.0063164462500329,635.2956063759993,10.588260106266656,260.47140835900063,4.341190139316677,44.63216411300528,0.7438694018834212,940.7974511440044,15.679957519066738,691.1233355440667,11.518722259067776,12.56587882807394,2827.322736316637,47.12204560527728
55,15,mu_0p100,0.1,0.1,56,2026-08-14 17:21:47,2026-08-14 17:37:31,0.4293680939954356,0.0071561348999239,645.7027842639945,10.761713071066575,258.11041740400105,4.301840290066684,40.105026293000265,0.6684171048833377,944.3674383899996,15.739457306499997,706.9285037322666,11.78214172887111,12.623723280933332,2827.7140149290663,47.12856691548444
56,16,mu_0p100,0.1,0.1,57,2026-08-20 09:10:40,2026-08-20 09:27:16,0.3938415110000051,0.0065640251833334,676.86421279,11.281070213166666,272.6187655189999,4.543646091983332,46.122703817,0.7687117302833334,996.02097522,16.600349587,721.4759457781834,12.024599096303056,12.657472732950586,2822.61641944798,47.04360699079968
57,17,mu_0p100,0.1,0.1,58,2026-08-20 09:27:20,2026-08-20 09:44:12,0.3987090020000323,0.0066451500333338,689.5197154329999,11.491995257216663,276.4356410910002,4.607260684850004,45.29706634199965,0.7549511056999942,1011.672391792,16.861206529866664,738.4052689945,12.306754483241669,12.73112532749138,2826.3098227030864,47.105163711718106
58,18,mu_0p100,0.1,0.1,59,2026-08-20 09:44:17,2026-08-20 09:55:45,0.4641998659999444,0.0077366644333324,464.39892796999993,7.739982132833332,191.2807246379998,3.1880120772999967,31.37272005600016,0.5228786676000027,687.536921467,11.458948691116666,749.9478267428334,12.49913044571389,12.710980114285311,2809.126605257054,46.81877675428423
59,19,mu_0p100,0.1,0.1,60,2026-08-20 09:55:50,2026-08-20 10:12:33,0.4023836300002585,0.0067063938333376,683.7308751,11.395514585,272.96639365500005,4.549439894250001,46.124665711000034,0.7687444285166672,1003.244660405,16.720744340083336,766.7531354394334,12.779218923990555,12.779218923990555,2811.4281632779225,46.85713605463204
60,20,mu_0p100,0.1,0.1,61,2026-08-20 10:12:37,2026-08-20 10:24:13,0.3964426990000902,0.0066073783166681,467.77204043699976,7.796200673949996,194.88931182099984,3.2481551970166644,33.17923619799967,0.5529872699666611,696.2575282760004,11.60429213793334,778.4250640281334,12.973751067135558,12.761066623412024,2794.673590527233,46.57789317545388
61,21,mu_0p100,0.1,0.1,62,2026-08-20 10:24:18,2026-08-20 10:36:15,0.6556853319998481,0.0109280888666641,488.65025213699937,8.14417086894999,194.39211105599952,3.239868517599992,32.86608269499993,0.5477680449166655,716.5994405050005,11.943324008416676,790.45144259935,13.174190709989167,12.74921681611855,2779.329265913844,46.3221544318974
62,22,mu_0p100,0.1,0.1,63,2026-08-20 10:36:19,2026-08-20 10:48:07,0.4229952089999642,0.0070499201499994,480.2459432610003,8.004099054350005,194.65539985299984,3.244256664216664,32.394944573999965,0.5399157428999994,707.7389544150001,11.795649240250002,802.3143586418001,13.371905977363337,12.735148549869844,2763.527235321756,46.0587872553626
63,23,mu_0p100,0.1,0.1,64,2026-08-20 10:48:11,2026-08-20 11:04:49,0.6706916120001551,0.0111781935333359,676.4175384810005,11.273625641350009,275.078898623,4.584648310383333,45.374397414999294,0.7562399569166549,997.579172883,16.62631954805,819.0137625427667,13.650229375712778,12.79709003973073,2764.171448581837,46.06952414303063
64,24,mu_0p100,0.1,0.1,65,2026-08-20 11:04:53,2026-08-20 11:21:45,0.5666196960000889,0.0094436616000014,692.2300734669998,11.537167891116663,273.3576285600002,4.555960476000004,45.5148310780005,0.7585805179666749,1011.702988897,16.861716481616668,835.9467248060001,13.932445413433337,12.86071884316923,2765.0545512813846,46.08424252135641
65,25,mu_0p100,0.1,0.1,66,2026-08-20 11:21:49,2026-08-20 11:38:42,0.4862935020000805,0.0081048917000013,686.8379290800003,11.447298818000004,280.3923222510002,4.673205370850003,45.48835733299893,0.7581392888833155,1013.2269976830004,16.887116628050006,852.9041568100499,14.2150692801675,12.922790254697729,2765.4771145053137,46.09128524175522
66,26,mu_0p100,0.1,0.1,67,2026-08-20 11:38:46,2026-08-20 11:50:06,0.5043645400000969,0.0084060756666682,462.6752481589992,7.711254135983321,184.7583267030004,3.079305445050007,32.22476015599932,0.537079335933322,680.1880672209991,11.336467787016652,864.31034336385,14.4051723893975,12.900154378564928,2747.7328826343296,45.79554804390549
67,27,mu_0p100,0.1,0.1,68,2026-08-20 11:50:11,2026-08-20 12:06:44,0.6175639779994526,0.0102927329666575,673.2742502750007,11.221237504583344,273.54824788399856,4.559137464733309,45.32720258500012,0.7554533764166688,992.8019208490005,16.546698680816675,880.9391472224166,14.682319120373611,12.954987459153186,2746.457341340475,45.77428902234126
68,28,mu_0p100,0.1,0.1,69,2026-08-20 12:06:48,2026-08-20 12:18:38,0.4666907509999873,0.0077781791833331,479.95449640100014,7.999241606683336,196.63106674899973,3.2771844458166624,32.41534586499984,0.5402557644166639,709.4872921770002,11.824788202950003,892.83220170275,14.880536695045834,12.939597126126811,2730.254993612757,45.50424989354596
69,29,mu_0p100,0.1,0.1,70,2026-08-20 12:18:42,2026-08-20 12:35:18,0.6046186039984605,0.0100769767333076,677.9050265610003,11.298417109350003,272.25734716399893,4.537622452733316,44.88280090599983,0.7480466817666638,995.6875979100004,16.594793298500008,909.4988214419168,15.158313690698613,12.992840306313097,2728.49646432575,45.47494107209583
70,30,mu_0p100,0.1,0.1,71,2026-08-20 12:35:22,2026-08-20 12:52:22,0.5305485349999799,0.0088424755833329,697.5300215810003,11.625500359683338,278.47275761200035,4.641212626866673,43.63143184799992,0.7271905307999986,1020.184901449,17.003081690816664,926.5717919343666,15.44286319890611,13.05030692865305,2727.514148088488,45.45856913480813
71,31,mu_0p100,0.1,0.1,72,2026-08-20 12:52:27,2026-08-20 13:08:51,0.6140371309993498,0.0102339521833224,666.995213885999,11.116586898099984,273.2537830330002,4.55422971721667,43.0258103619999,0.717096839366665,983.930587232,16.398843120533336,943.0524829090334,15.717541381817224,13.097951151514351,2724.3738395149853,45.40623065858309
72,32,mu_0p100,0.1,0.1,73,2026-08-20 13:08:57,2026-08-20 13:25:31,0.4604921589998412,0.007674869316664,676.1266785940006,11.268777976566676,272.96705951199874,4.549450991866646,44.78725133499938,0.7464541889166564,994.361867234,16.57269778723333,959.7214263180168,15.99535710530028,13.146868853671462,2721.4018527099925,45.35669754516654
73,33,mu_0p100,0.1,0.1,74,2026-08-20 13:25:36,2026-08-20 13:37:15,0.593950335000045,0.0098991722500007,471.3854651389993,7.8564244189833214,194.40590645200064,3.240098440866677,32.94915805300116,0.5491526342166859,699.3720573149985,11.656200955249975,971.4551577472168,16.190919295786944,13.127772401989414,2704.3211148098194,45.07201858016366
74,34,mu_0p100,0.1,0.1,75,2026-08-20 13:37:21,2026-08-20 13:53:34,0.4875238250006077,0.0081253970833434,652.0117024849988,10.866861708083311,274.751510064998,4.579191834416633,45.77397955500055,0.7628996592500091,973.0462742599992,16.217437904333323,987.7660625759,16.462767709598335,13.170214167678669,2699.8939043741266,44.99823173956877
75,35,mu_0p100,0.1,0.1,76,2026-08-20 13:53:38,2026-08-20 14:10:52,0.6352750559999549,0.0105879175999992,707.4245232719986,11.790408721199976,279.6904109589996,4.66150684931666,45.76880668600279,0.7628134447667132,1033.5602868130009,17.22600478021668,1005.0664321629168,16.75110720271528,13.224558317933116,2697.8098968583554,44.96349828097259
76,36,mu_0p100,0.1,0.1,77,2026-08-20 14:10:56,2026-08-20 14:27:35,0.3943286109970358,0.0065721435166172,684.1376857680007,11.402294762800013,269.3253100440015,4.488755167400026,45.14042278299894,0.752340379716649,999.0180393419978,16.65030065569996,1021.79321294115,17.029886882352503,13.270041726508444,2693.8184704812143,44.89697450802024
77,37,mu_0p100,0.1,0.1,78,2026-08-20 14:27:40,2026-08-20 14:44:32,0.5879816890010261,0.0097996948166837,687.2153435030013,11.453589058383356,279.0056137899992,4.650093563166653,45.56767022399799,0.7594611703999665,1012.4010198970028,16.873350331616713,1038.7377104193831,17.31229517365639,13.31715013358184,2690.064326983532,44.83440544972553
78,38,mu_0p100,0.1,0.1,79,2026-08-20 14:44:36,2026-08-20 15:00:02,0.4712253040015639,0.0078537550666927,607.2466635890014,10.120777726483356,272.6672012810013,4.544453354683355,45.62313364099828,0.7603855606833047,926.0299229449992,15.43383204908332,1054.24224762665,17.570704127110833,13.344838577552531,2682.3125540880587,44.70520923480098
79,39,mu_0p100,0.1,0.1,80,2026-08-20 15:00:07,2026-08-20 15:16:44,0.4060203740009456,0.006767006233349,676.7296981860018,11.27882830310003,273.32928311900105,4.555488051983351,46.49161062799976,0.7748601771333293,996.980381346002,16.616339689100034,1070.9304019951333,17.848840033252223,13.386630024939166,2677.326004987833,44.62210008313056
