family,filename,path,outcome,attack_family,ranking_metric,scale,graph_type
luisa_style,028_yuan_out_in_strength_assortativity_edge_weakening_weighted_edge_betweenness_raw_signed_delta.png,02_luisa_style/standard_groundtruth/yuan_out_in_strength_assortativity/028_yuan_out_in_strength_assortativity_edge_weakening_weighted_edge_betweenness_raw_signed_delta.png,yuan_out_in_strength_assortativity,edge_weakening,weighted_edge_betweenness,raw_signed_delta,
luisa_style,029_yuan_out_in_strength_assortativity_edge_weakening_random_subset_random_fixed_10pct_raw_signed_delta.png,02_luisa_style/standard_groundtruth/yuan_out_in_strength_assortativity/029_yuan_out_in_strength_assortativity_edge_weakening_random_subset_random_fixed_10pct_raw_signed_delta.png,yuan_out_in_strength_assortativity,edge_weakening_random_subset,random_fixed_10pct,raw_signed_delta,
luisa_style,030_yuan_out_in_strength_assortativity_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_raw_signed_delta.png,02_luisa_style/standard_groundtruth/yuan_out_in_strength_assortativity/030_yuan_out_in_strength_assortativity_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_raw_signed_delta.png,yuan_out_in_strength_assortativity,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,raw_signed_delta,
luisa_style,031_spectral_kappa_node_removal_random_raw_signed_delta.png,02_luisa_style/standard_groundtruth/spectral_kappa/031_spectral_kappa_node_removal_random_raw_signed_delta.png,spectral_kappa,node_removal,random,raw_signed_delta,
luisa_style,032_spectral_kappa_node_removal_weighted_slack_raw_signed_delta.png,02_luisa_style/standard_groundtruth/spectral_kappa/032_spectral_kappa_node_removal_weighted_slack_raw_signed_delta.png,spectral_kappa,node_removal,weighted_slack,raw_signed_delta,
luisa_style,033_spectral_kappa_node_removal_out_strength_raw_signed_delta.png,02_luisa_style/standard_groundtruth/spectral_kappa/033_spectral_kappa_node_removal_out_strength_raw_signed_delta.png,spectral_kappa,node_removal,out_strength,raw_signed_delta,
luisa_style,034_spectral_kappa_node_redistribution_random_raw_signed_delta.png,02_luisa_style/standard_groundtruth/spectral_kappa/034_spectral_kappa_node_redistribution_random_raw_signed_delta.png,spectral_kappa,node_redistribution,random,raw_signed_delta,
luisa_style,035_spectral_kappa_node_redistribution_weighted_slack_raw_signed_delta.png,02_luisa_style/standard_groundtruth/spectral_kappa/035_spectral_kappa_node_redistribution_weighted_slack_raw_signed_delta.png,spectral_kappa,node_redistribution,weighted_slack,raw_signed_delta,
luisa_style,036_spectral_kappa_node_redistribution_out_strength_raw_signed_delta.png,02_luisa_style/standard_groundtruth/spectral_kappa/036_spectral_kappa_node_redistribution_out_strength_raw_signed_delta.png,spectral_kappa,node_redistribution,out_strength,raw_signed_delta,
luisa_style,037_spectral_kappa_edge_weakening_random_edge_raw_signed_delta.png,02_luisa_style/standard_groundtruth/spectral_kappa/037_spectral_kappa_edge_weakening_random_edge_raw_signed_delta.png,spectral_kappa,edge_weakening,random_edge,raw_signed_delta,
luisa_style,038_spectral_kappa_edge_weakening_weighted_edge_betweenness_raw_signed_delta.png,02_luisa_style/standard_groundtruth/spectral_kappa/038_spectral_kappa_edge_weakening_weighted_edge_betweenness_raw_signed_delta.png,spectral_kappa,edge_weakening,weighted_edge_betweenness,raw_signed_delta,
luisa_style,039_spectral_kappa_edge_weakening_random_subset_random_fixed_10pct_raw_signed_delta.png,02_luisa_style/standard_groundtruth/spectral_kappa/039_spectral_kappa_edge_weakening_random_subset_random_fixed_10pct_raw_signed_delta.png,spectral_kappa,edge_weakening_random_subset,random_fixed_10pct,raw_signed_delta,
luisa_style,040_spectral_kappa_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_raw_signed_delta.png,02_luisa_style/standard_groundtruth/spectral_kappa/040_spectral_kappa_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_raw_signed_delta.png,spectral_kappa,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,raw_signed_delta,
luisa_style,041_gscc_ratio_node_removal_random_raw_signed_delta.png,02_luisa_style/standard_groundtruth/gscc_ratio/041_gscc_ratio_node_removal_random_raw_signed_delta.png,gscc_ratio,node_removal,random,raw_signed_delta,
luisa_style,042_gscc_ratio_node_removal_weighted_slack_raw_signed_delta.png,02_luisa_style/standard_groundtruth/gscc_ratio/042_gscc_ratio_node_removal_weighted_slack_raw_signed_delta.png,gscc_ratio,node_removal,weighted_slack,raw_signed_delta,
luisa_style,043_gscc_ratio_node_removal_out_strength_raw_signed_delta.png,02_luisa_style/standard_groundtruth/gscc_ratio/043_gscc_ratio_node_removal_out_strength_raw_signed_delta.png,gscc_ratio,node_removal,out_strength,raw_signed_delta,
luisa_style,044_gscc_ratio_node_redistribution_random_raw_signed_delta.png,02_luisa_style/standard_groundtruth/gscc_ratio/044_gscc_ratio_node_redistribution_random_raw_signed_delta.png,gscc_ratio,node_redistribution,random,raw_signed_delta,
luisa_style,045_gscc_ratio_node_redistribution_weighted_slack_raw_signed_delta.png,02_luisa_style/standard_groundtruth/gscc_ratio/045_gscc_ratio_node_redistribution_weighted_slack_raw_signed_delta.png,gscc_ratio,node_redistribution,weighted_slack,raw_signed_delta,
luisa_style,046_gscc_ratio_node_redistribution_out_strength_raw_signed_delta.png,02_luisa_style/standard_groundtruth/gscc_ratio/046_gscc_ratio_node_redistribution_out_strength_raw_signed_delta.png,gscc_ratio,node_redistribution,out_strength,raw_signed_delta,
luisa_style,047_gscc_ratio_edge_weakening_random_edge_raw_signed_delta.png,02_luisa_style/standard_groundtruth/gscc_ratio/047_gscc_ratio_edge_weakening_random_edge_raw_signed_delta.png,gscc_ratio,edge_weakening,random_edge,raw_signed_delta,
luisa_style,048_gscc_ratio_edge_weakening_weighted_edge_betweenness_raw_signed_delta.png,02_luisa_style/standard_groundtruth/gscc_ratio/048_gscc_ratio_edge_weakening_weighted_edge_betweenness_raw_signed_delta.png,gscc_ratio,edge_weakening,weighted_edge_betweenness,raw_signed_delta,
luisa_style,049_gscc_ratio_edge_weakening_random_subset_random_fixed_10pct_raw_signed_delta.png,02_luisa_style/standard_groundtruth/gscc_ratio/049_gscc_ratio_edge_weakening_random_subset_random_fixed_10pct_raw_signed_delta.png,gscc_ratio,edge_weakening_random_subset,random_fixed_10pct,raw_signed_delta,
luisa_style,050_gscc_ratio_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_raw_signed_delta.png,02_luisa_style/standard_groundtruth/gscc_ratio/050_gscc_ratio_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_raw_signed_delta.png,gscc_ratio,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,raw_signed_delta,
luisa_style,051_reachability_node_removal_random_raw_signed_delta.png,02_luisa_style/standard_groundtruth/reachability/051_reachability_node_removal_random_raw_signed_delta.png,reachability,node_removal,random,raw_signed_delta,
luisa_style,052_reachability_node_removal_weighted_slack_raw_signed_delta.png,02_luisa_style/standard_groundtruth/reachability/052_reachability_node_removal_weighted_slack_raw_signed_delta.png,reachability,node_removal,weighted_slack,raw_signed_delta,
luisa_style,053_reachability_node_removal_out_strength_raw_signed_delta.png,02_luisa_style/standard_groundtruth/reachability/053_reachability_node_removal_out_strength_raw_signed_delta.png,reachability,node_removal,out_strength,raw_signed_delta,
luisa_style,054_reachability_node_redistribution_random_raw_signed_delta.png,02_luisa_style/standard_groundtruth/reachability/054_reachability_node_redistribution_random_raw_signed_delta.png,reachability,node_redistribution,random,raw_signed_delta,
luisa_style,055_reachability_node_redistribution_weighted_slack_raw_signed_delta.png,02_luisa_style/standard_groundtruth/reachability/055_reachability_node_redistribution_weighted_slack_raw_signed_delta.png,reachability,node_redistribution,weighted_slack,raw_signed_delta,
luisa_style,056_reachability_node_redistribution_out_strength_raw_signed_delta.png,02_luisa_style/standard_groundtruth/reachability/056_reachability_node_redistribution_out_strength_raw_signed_delta.png,reachability,node_redistribution,out_strength,raw_signed_delta,
luisa_style,057_reachability_edge_weakening_random_edge_raw_signed_delta.png,02_luisa_style/standard_groundtruth/reachability/057_reachability_edge_weakening_random_edge_raw_signed_delta.png,reachability,edge_weakening,random_edge,raw_signed_delta,
luisa_style,058_reachability_edge_weakening_weighted_edge_betweenness_raw_signed_delta.png,02_luisa_style/standard_groundtruth/reachability/058_reachability_edge_weakening_weighted_edge_betweenness_raw_signed_delta.png,reachability,edge_weakening,weighted_edge_betweenness,raw_signed_delta,
luisa_style,059_reachability_edge_weakening_random_subset_random_fixed_10pct_raw_signed_delta.png,02_luisa_style/standard_groundtruth/reachability/059_reachability_edge_weakening_random_subset_random_fixed_10pct_raw_signed_delta.png,reachability,edge_weakening_random_subset,random_fixed_10pct,raw_signed_delta,
luisa_style,060_reachability_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_raw_signed_delta.png,02_luisa_style/standard_groundtruth/reachability/060_reachability_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_raw_signed_delta.png,reachability,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,raw_signed_delta,
luisa_style,061_weighted_efficiency_node_removal_random_raw_signed_delta.png,02_luisa_style/standard_groundtruth/weighted_efficiency/061_weighted_efficiency_node_removal_random_raw_signed_delta.png,weighted_efficiency,node_removal,random,raw_signed_delta,
luisa_style,062_weighted_efficiency_node_removal_weighted_slack_raw_signed_delta.png,02_luisa_style/standard_groundtruth/weighted_efficiency/062_weighted_efficiency_node_removal_weighted_slack_raw_signed_delta.png,weighted_efficiency,node_removal,weighted_slack,raw_signed_delta,
luisa_style,063_weighted_efficiency_node_removal_out_strength_raw_signed_delta.png,02_luisa_style/standard_groundtruth/weighted_efficiency/063_weighted_efficiency_node_removal_out_strength_raw_signed_delta.png,weighted_efficiency,node_removal,out_strength,raw_signed_delta,
luisa_style,064_weighted_efficiency_node_redistribution_random_raw_signed_delta.png,02_luisa_style/standard_groundtruth/weighted_efficiency/064_weighted_efficiency_node_redistribution_random_raw_signed_delta.png,weighted_efficiency,node_redistribution,random,raw_signed_delta,
luisa_style,065_weighted_efficiency_node_redistribution_weighted_slack_raw_signed_delta.png,02_luisa_style/standard_groundtruth/weighted_efficiency/065_weighted_efficiency_node_redistribution_weighted_slack_raw_signed_delta.png,weighted_efficiency,node_redistribution,weighted_slack,raw_signed_delta,
luisa_style,066_weighted_efficiency_node_redistribution_out_strength_raw_signed_delta.png,02_luisa_style/standard_groundtruth/weighted_efficiency/066_weighted_efficiency_node_redistribution_out_strength_raw_signed_delta.png,weighted_efficiency,node_redistribution,out_strength,raw_signed_delta,
luisa_style,067_weighted_efficiency_edge_weakening_random_edge_raw_signed_delta.png,02_luisa_style/standard_groundtruth/weighted_efficiency/067_weighted_efficiency_edge_weakening_random_edge_raw_signed_delta.png,weighted_efficiency,edge_weakening,random_edge,raw_signed_delta,
luisa_style,068_weighted_efficiency_edge_weakening_weighted_edge_betweenness_raw_signed_delta.png,02_luisa_style/standard_groundtruth/weighted_efficiency/068_weighted_efficiency_edge_weakening_weighted_edge_betweenness_raw_signed_delta.png,weighted_efficiency,edge_weakening,weighted_edge_betweenness,raw_signed_delta,
luisa_style,069_weighted_efficiency_edge_weakening_random_subset_random_fixed_10pct_raw_signed_delta.png,02_luisa_style/standard_groundtruth/weighted_efficiency/069_weighted_efficiency_edge_weakening_random_subset_random_fixed_10pct_raw_signed_delta.png,weighted_efficiency,edge_weakening_random_subset,random_fixed_10pct,raw_signed_delta,
luisa_style,070_weighted_efficiency_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_raw_signed_delta.png,02_luisa_style/standard_groundtruth/weighted_efficiency/070_weighted_efficiency_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_raw_signed_delta.png,weighted_efficiency,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,raw_signed_delta,
luisa_style,071_community_assortativity_louvain_dynamic_node_removal_random_raw_signed_delta.png,02_luisa_style/louvain_dynamic/community_assortativity_louvain_dynamic/071_community_assortativity_louvain_dynamic_node_removal_random_raw_signed_delta.png,community_assortativity_louvain_dynamic,node_removal,random,raw_signed_delta,
luisa_style,072_community_assortativity_louvain_dynamic_node_removal_weighted_slack_raw_signed_delta.png,02_luisa_style/louvain_dynamic/community_assortativity_louvain_dynamic/072_community_assortativity_louvain_dynamic_node_removal_weighted_slack_raw_signed_delta.png,community_assortativity_louvain_dynamic,node_removal,weighted_slack,raw_signed_delta,
luisa_style,073_community_assortativity_louvain_dynamic_node_removal_out_strength_raw_signed_delta.png,02_luisa_style/louvain_dynamic/community_assortativity_louvain_dynamic/073_community_assortativity_louvain_dynamic_node_removal_out_strength_raw_signed_delta.png,community_assortativity_louvain_dynamic,node_removal,out_strength,raw_signed_delta,
luisa_style,074_community_assortativity_louvain_dynamic_node_redistribution_random_raw_signed_delta.png,02_luisa_style/louvain_dynamic/community_assortativity_louvain_dynamic/074_community_assortativity_louvain_dynamic_node_redistribution_random_raw_signed_delta.png,community_assortativity_louvain_dynamic,node_redistribution,random,raw_signed_delta,
luisa_style,075_community_assortativity_louvain_dynamic_node_redistribution_weighted_slack_raw_signed_delta.png,02_luisa_style/louvain_dynamic/community_assortativity_louvain_dynamic/075_community_assortativity_louvain_dynamic_node_redistribution_weighted_slack_raw_signed_delta.png,community_assortativity_louvain_dynamic,node_redistribution,weighted_slack,raw_signed_delta,
luisa_style,076_community_assortativity_louvain_dynamic_node_redistribution_out_strength_raw_signed_delta.png,02_luisa_style/louvain_dynamic/community_assortativity_louvain_dynamic/076_community_assortativity_louvain_dynamic_node_redistribution_out_strength_raw_signed_delta.png,community_assortativity_louvain_dynamic,node_redistribution,out_strength,raw_signed_delta,
luisa_style,077_community_assortativity_louvain_dynamic_edge_weakening_random_edge_raw_signed_delta.png,02_luisa_style/louvain_dynamic/community_assortativity_louvain_dynamic/077_community_assortativity_louvain_dynamic_edge_weakening_random_edge_raw_signed_delta.png,community_assortativity_louvain_dynamic,edge_weakening,random_edge,raw_signed_delta,
luisa_style,078_community_assortativity_louvain_dynamic_edge_weakening_weighted_edge_betweenness_raw_signed_delta.png,02_luisa_style/louvain_dynamic/community_assortativity_louvain_dynamic/078_community_assortativity_louvain_dynamic_edge_weakening_weighted_edge_betweenness_raw_signed_delta.png,community_assortativity_louvain_dynamic,edge_weakening,weighted_edge_betweenness,raw_signed_delta,
luisa_style,079_community_assortativity_louvain_dynamic_edge_weakening_random_subset_random_fixed_10pct_raw_signed_delta.png,02_luisa_style/louvain_dynamic/community_assortativity_louvain_dynamic/079_community_assortativity_louvain_dynamic_edge_weakening_random_subset_random_fixed_10pct_raw_signed_delta.png,community_assortativity_louvain_dynamic,edge_weakening_random_subset,random_fixed_10pct,raw_signed_delta,
luisa_style,080_community_assortativity_louvain_dynamic_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_raw_signed_delta.png,02_luisa_style/louvain_dynamic/community_assortativity_louvain_dynamic/080_community_assortativity_louvain_dynamic_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_raw_signed_delta.png,community_assortativity_louvain_dynamic,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,raw_signed_delta,
luisa_style,081_weighted_directed_community_assortativity_louvain_dynamic_node_removal_random_raw_signed_delta.png,02_luisa_style/louvain_dynamic/weighted_directed_community_assortativity_louvain_dynamic/081_weighted_directed_community_assortativity_louvain_dynamic_node_removal_random_raw_signed_delta.png,weighted_directed_community_assortativity_louvain_dynamic,node_removal,random,raw_signed_delta,
luisa_style,082_weighted_directed_community_assortativity_louvain_dynamic_node_removal_weighted_slack_raw_signed_delta.png,02_luisa_style/louvain_dynamic/weighted_directed_community_assortativity_louvain_dynamic/082_weighted_directed_community_assortativity_louvain_dynamic_node_removal_weighted_slack_raw_signed_delta.png,weighted_directed_community_assortativity_louvain_dynamic,node_removal,weighted_slack,raw_signed_delta,
luisa_style,083_weighted_directed_community_assortativity_louvain_dynamic_node_removal_out_strength_raw_signed_delta.png,02_luisa_style/louvain_dynamic/weighted_directed_community_assortativity_louvain_dynamic/083_weighted_directed_community_assortativity_louvain_dynamic_node_removal_out_strength_raw_signed_delta.png,weighted_directed_community_assortativity_louvain_dynamic,node_removal,out_strength,raw_signed_delta,
luisa_style,084_weighted_directed_community_assortativity_louvain_dynamic_node_redistribution_random_raw_signed_delta.png,02_luisa_style/louvain_dynamic/weighted_directed_community_assortativity_louvain_dynamic/084_weighted_directed_community_assortativity_louvain_dynamic_node_redistribution_random_raw_signed_delta.png,weighted_directed_community_assortativity_louvain_dynamic,node_redistribution,random,raw_signed_delta,
luisa_style,085_weighted_directed_community_assortativity_louvain_dynamic_node_redistribution_weighted_slack_raw_signed_delta.png,02_luisa_style/louvain_dynamic/weighted_directed_community_assortativity_louvain_dynamic/085_weighted_directed_community_assortativity_louvain_dynamic_node_redistribution_weighted_slack_raw_signed_delta.png,weighted_directed_community_assortativity_louvain_dynamic,node_redistribution,weighted_slack,raw_signed_delta,
luisa_style,086_weighted_directed_community_assortativity_louvain_dynamic_node_redistribution_out_strength_raw_signed_delta.png,02_luisa_style/louvain_dynamic/weighted_directed_community_assortativity_louvain_dynamic/086_weighted_directed_community_assortativity_louvain_dynamic_node_redistribution_out_strength_raw_signed_delta.png,weighted_directed_community_assortativity_louvain_dynamic,node_redistribution,out_strength,raw_signed_delta,
luisa_style,087_weighted_directed_community_assortativity_louvain_dynamic_edge_weakening_random_edge_raw_signed_delta.png,02_luisa_style/louvain_dynamic/weighted_directed_community_assortativity_louvain_dynamic/087_weighted_directed_community_assortativity_louvain_dynamic_edge_weakening_random_edge_raw_signed_delta.png,weighted_directed_community_assortativity_louvain_dynamic,edge_weakening,random_edge,raw_signed_delta,
luisa_style,088_weighted_directed_community_assortativity_louvain_dynamic_edge_weakening_weighted_edge_betweenness_raw_signed_delta.png,02_luisa_style/louvain_dynamic/weighted_directed_community_assortativity_louvain_dynamic/088_weighted_directed_community_assortativity_louvain_dynamic_edge_weakening_weighted_edge_betweenness_raw_signed_delta.png,weighted_directed_community_assortativity_louvain_dynamic,edge_weakening,weighted_edge_betweenness,raw_signed_delta,
luisa_style,089_weighted_directed_community_assortativity_louvain_dynamic_edge_weakening_random_subset_random_fixed_10pct_raw_signed_delta.png,02_luisa_style/louvain_dynamic/weighted_directed_community_assortativity_louvain_dynamic/089_weighted_directed_community_assortativity_louvain_dynamic_edge_weakening_random_subset_random_fixed_10pct_raw_signed_delta.png,weighted_directed_community_assortativity_louvain_dynamic,edge_weakening_random_subset,random_fixed_10pct,raw_signed_delta,
luisa_style,090_weighted_directed_community_assortativity_louvain_dynamic_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_raw_signed_delta.png,02_luisa_style/louvain_dynamic/weighted_directed_community_assortativity_louvain_dynamic/090_weighted_directed_community_assortativity_louvain_dynamic_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_raw_signed_delta.png,weighted_directed_community_assortativity_louvain_dynamic,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,raw_signed_delta,
paired_delta_auc,001_community_assortativity_node_removal_random_paired_delta_auc.png,03_paired_delta_auc/community_assortativity/001_community_assortativity_node_removal_random_paired_delta_auc.png,community_assortativity,node_removal,random,auc_abs_delta,
paired_delta_auc,002_community_assortativity_node_removal_weighted_slack_paired_delta_auc.png,03_paired_delta_auc/community_assortativity/002_community_assortativity_node_removal_weighted_slack_paired_delta_auc.png,community_assortativity,node_removal,weighted_slack,auc_abs_delta,
paired_delta_auc,003_community_assortativity_node_removal_out_strength_paired_delta_auc.png,03_paired_delta_auc/community_assortativity/003_community_assortativity_node_removal_out_strength_paired_delta_auc.png,community_assortativity,node_removal,out_strength,auc_abs_delta,
paired_delta_auc,004_community_assortativity_node_redistribution_random_paired_delta_auc.png,03_paired_delta_auc/community_assortativity/004_community_assortativity_node_redistribution_random_paired_delta_auc.png,community_assortativity,node_redistribution,random,auc_abs_delta,
paired_delta_auc,005_community_assortativity_node_redistribution_weighted_slack_paired_delta_auc.png,03_paired_delta_auc/community_assortativity/005_community_assortativity_node_redistribution_weighted_slack_paired_delta_auc.png,community_assortativity,node_redistribution,weighted_slack,auc_abs_delta,
paired_delta_auc,006_community_assortativity_node_redistribution_out_strength_paired_delta_auc.png,03_paired_delta_auc/community_assortativity/006_community_assortativity_node_redistribution_out_strength_paired_delta_auc.png,community_assortativity,node_redistribution,out_strength,auc_abs_delta,
paired_delta_auc,007_community_assortativity_edge_weakening_random_edge_paired_delta_auc.png,03_paired_delta_auc/community_assortativity/007_community_assortativity_edge_weakening_random_edge_paired_delta_auc.png,community_assortativity,edge_weakening,random_edge,auc_abs_delta,
paired_delta_auc,008_community_assortativity_edge_weakening_weighted_edge_betweenness_paired_delta_auc.png,03_paired_delta_auc/community_assortativity/008_community_assortativity_edge_weakening_weighted_edge_betweenness_paired_delta_auc.png,community_assortativity,edge_weakening,weighted_edge_betweenness,auc_abs_delta,
paired_delta_auc,009_community_assortativity_edge_weakening_random_subset_random_fixed_10pct_paired_delta_auc.png,03_paired_delta_auc/community_assortativity/009_community_assortativity_edge_weakening_random_subset_random_fixed_10pct_paired_delta_auc.png,community_assortativity,edge_weakening_random_subset,random_fixed_10pct,auc_abs_delta,
paired_delta_auc,010_community_assortativity_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_paired_delta_auc.png,03_paired_delta_auc/community_assortativity/010_community_assortativity_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_paired_delta_auc.png,community_assortativity,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,auc_abs_delta,
paired_delta_auc,011_weighted_directed_community_assortativity_node_removal_random_paired_delta_auc.png,03_paired_delta_auc/weighted_directed_community_assortativity/011_weighted_directed_community_assortativity_node_removal_random_paired_delta_auc.png,weighted_directed_community_assortativity,node_removal,random,auc_abs_delta,
paired_delta_auc,012_weighted_directed_community_assortativity_node_removal_weighted_slack_paired_delta_auc.png,03_paired_delta_auc/weighted_directed_community_assortativity/012_weighted_directed_community_assortativity_node_removal_weighted_slack_paired_delta_auc.png,weighted_directed_community_assortativity,node_removal,weighted_slack,auc_abs_delta,
paired_delta_auc,013_weighted_directed_community_assortativity_node_removal_out_strength_paired_delta_auc.png,03_paired_delta_auc/weighted_directed_community_assortativity/013_weighted_directed_community_assortativity_node_removal_out_strength_paired_delta_auc.png,weighted_directed_community_assortativity,node_removal,out_strength,auc_abs_delta,
paired_delta_auc,014_weighted_directed_community_assortativity_node_redistribution_random_paired_delta_auc.png,03_paired_delta_auc/weighted_directed_community_assortativity/014_weighted_directed_community_assortativity_node_redistribution_random_paired_delta_auc.png,weighted_directed_community_assortativity,node_redistribution,random,auc_abs_delta,
paired_delta_auc,015_weighted_directed_community_assortativity_node_redistribution_weighted_slack_paired_delta_auc.png,03_paired_delta_auc/weighted_directed_community_assortativity/015_weighted_directed_community_assortativity_node_redistribution_weighted_slack_paired_delta_auc.png,weighted_directed_community_assortativity,node_redistribution,weighted_slack,auc_abs_delta,
paired_delta_auc,016_weighted_directed_community_assortativity_node_redistribution_out_strength_paired_delta_auc.png,03_paired_delta_auc/weighted_directed_community_assortativity/016_weighted_directed_community_assortativity_node_redistribution_out_strength_paired_delta_auc.png,weighted_directed_community_assortativity,node_redistribution,out_strength,auc_abs_delta,
paired_delta_auc,017_weighted_directed_community_assortativity_edge_weakening_random_edge_paired_delta_auc.png,03_paired_delta_auc/weighted_directed_community_assortativity/017_weighted_directed_community_assortativity_edge_weakening_random_edge_paired_delta_auc.png,weighted_directed_community_assortativity,edge_weakening,random_edge,auc_abs_delta,
paired_delta_auc,018_weighted_directed_community_assortativity_edge_weakening_weighted_edge_betweenness_paired_delta_auc.png,03_paired_delta_auc/weighted_directed_community_assortativity/018_weighted_directed_community_assortativity_edge_weakening_weighted_edge_betweenness_paired_delta_auc.png,weighted_directed_community_assortativity,edge_weakening,weighted_edge_betweenness,auc_abs_delta,
paired_delta_auc,019_weighted_directed_community_assortativity_edge_weakening_random_subset_random_fixed_10pct_paired_delta_auc.png,03_paired_delta_auc/weighted_directed_community_assortativity/019_weighted_directed_community_assortativity_edge_weakening_random_subset_random_fixed_10pct_paired_delta_auc.png,weighted_directed_community_assortativity,edge_weakening_random_subset,random_fixed_10pct,auc_abs_delta,
paired_delta_auc,020_weighted_directed_community_assortativity_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_paired_delta_auc.png,03_paired_delta_auc/weighted_directed_community_assortativity/020_weighted_directed_community_assortativity_edge_weakening_random_subset_weighted_edge_betweenness_fixed_10pct_paired_delta_auc.png,weighted_directed_community_assortativity,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,auc_abs_delta,
paired_delta_auc,021_yuan_out_in_strength_assortativity_node_removal_random_paired_delta_auc.png,03_paired_delta_auc/yuan_out_in_strength_assortativity/021_yuan_out_in_strength_assortativity_node_removal_random_paired_delta_auc.png,yuan_out_in_strength_assortativity,node_removal,random,auc_abs_delta,
paired_delta_auc,022_yuan_out_in_strength_assortativity_node_removal_weighted_slack_paired_delta_auc.png,03_paired_delta_auc/yuan_out_in_strength_assortativity/022_yuan_out_in_strength_assortativity_node_removal_weighted_slack_paired_delta_auc.png,yuan_out_in_strength_assortativity,node_removal,weighted_slack,auc_abs_delta,
paired_delta_auc,023_yuan_out_in_strength_assortativity_node_removal_out_strength_paired_delta_auc.png,03_paired_delta_auc/yuan_out_in_strength_assortativity/023_yuan_out_in_strength_assortativity_node_removal_out_strength_paired_delta_auc.png,yuan_out_in_strength_assortativity,node_removal,out_strength,auc_abs_delta,
paired_delta_auc,024_yuan_out_in_strength_assortativity_node_redistribution_random_paired_delta_auc.png,03_paired_delta_auc/yuan_out_in_strength_assortativity/024_yuan_out_in_strength_assortativity_node_redistribution_random_paired_delta_auc.png,yuan_out_in_strength_assortativity,node_redistribution,random,auc_abs_delta,
paired_delta_auc,025_yuan_out_in_strength_assortativity_node_redistribution_weighted_slack_paired_delta_auc.png,03_paired_delta_auc/yuan_out_in_strength_assortativity/025_yuan_out_in_strength_assortativity_node_redistribution_weighted_slack_paired_delta_auc.png,yuan_out_in_strength_assortativity,node_redistribution,weighted_slack,auc_abs_delta,
paired_delta_auc,026_yuan_out_in_strength_assortativity_node_redistribution_out_strength_paired_delta_auc.png,03_paired_delta_auc/yuan_out_in_strength_assortativity/026_yuan_out_in_strength_assortativity_node_redistribution_out_strength_paired_delta_auc.png,yuan_out_in_strength_assortativity,node_redistribution,out_strength,auc_abs_delta,
paired_delta_auc,027_yuan_out_in_strength_assortativity_edge_weakening_random_edge_paired_delta_auc.png,03_paired_delta_auc/yuan_out_in_strength_assortativity/027_yuan_out_in_strength_assortativity_edge_weakening_random_edge_paired_delta_auc.png,yuan_out_in_strength_assortativity,edge_weakening,random_edge,auc_abs_delta,
paired_delta_auc,028_yuan_out_in_strength_assortativity_edge_weakening_weighted_edge_betweenness_paired_delta_auc.png,03_paired_delta_auc/yuan_out_in_strength_assortativity/028_yuan_out_in_strength_assortativity_edge_weakening_weighted_edge_betweenness_paired_delta_auc.png,yuan_out_in_strength_assortativity,edge_weakening,weighted_edge_betweenness,auc_abs_delta,
paired_delta_auc,029_yuan_out_in_strength_assortativity_edge_weakening_random_subset_random_fixed_10pct_paired_delta_auc.png,03_paired_delta_auc/yuan_out_in_strength_assortativity/029_yuan_out_in_strength_assortativity_edge_weakening_random_subset_random_fixed_10pct_paired_delta_auc.png,yuan_out_in_strength_assortativity,edge_weakening_random_subset,random_fixed_10pct,auc_abs_delta,
